source,smiles,similarity,qed,sa,ds,epoch,mean_score,mean_score1
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,15,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,15,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,15,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,15,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,15,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,15,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,15,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,16,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,16,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,16,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,17,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,17,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,17,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,18,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,18,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,18,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,19,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,19,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,19,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,20,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,20,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,20,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,21,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,21,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,21,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,22,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,22,-7.407500000000001,0.5532390496869779
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.268,22,-7.407500000000001,0.5532390496869779
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,23,-7.457800000000001,0.5577458910023625
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,23,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,23,-7.457800000000001,0.5577458910023625
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,24,-7.457800000000001,0.5577458910023625
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,24,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,24,-7.457800000000001,0.5577458910023625
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,25,-7.4599,0.5952579823502223
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,25,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1C/c1ccccc1,Cc1ccc(C(=O)N)cc1CCc1ccccc1,0.4691075514874142,0.8755144515265115,1.6309466477113723,-7.293,25,-7.4599,0.5952579823502223
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,26,-7.4599,0.5952579823502223
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,26,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1C/c1ccccc1,Cc1ccc(C(=O)N)cc1CCc1ccccc1,0.4691075514874142,0.8755144515265115,1.6309466477113723,-7.293,26,-7.4599,0.5952579823502223
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,27,-7.4599,0.5952579823502223
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,27,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1C/c1ccccc1,Cc1ccc(C(=O)N)cc1CCc1ccccc1,0.4691075514874142,0.8755144515265115,1.6309466477113723,-7.293,27,-7.4599,0.5952579823502223
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,28,-7.4616,0.5555504583330256
