source,smiles,similarity,qed,sa,ds,epoch,mean_score,mean_score1,rank,distance
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,0,-7.402,0.5819716608122717,,
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,1,-6.797999999999999,0.5073851266044569,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.25972006220839816,0.5003935380479131,1.732456635832209,-7.306,1,-6.797999999999999,0.5073851266044569,1.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NC1cccccc1,0.5224137931034483,0.4397901809531858,2.900836123011697,-5.686,1,-6.797999999999999,0.5073851266044569,2.0,inf
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,2,-6.1791,0.581623944120508,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,2,-6.1791,0.581623944120508,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,COc1cc(C(=O)N)ccc1NC1cccccc1,0.282336578581363,0.868080887204286,2.8108027896783625,-4.477,2,-6.1791,0.581623944120508,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)N)Occ1COc1ccccc1,0.19401041666666666,0.8998002849654353,2.981892533268107,-4.915,2,-6.1791,0.581623944120508,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(S(=O)NN)cc1COc1ccccc1,0.3728,0.6487529159090478,2.8900750913669544,-6.748,2,-6.1791,0.581623944120508,0.0,1.6051327848986396
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.25972006220839816,0.5003935380479131,1.732456635832209,-7.306,2,-6.1791,0.581623944120508,1.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.4455759387211141,1.7932822768578518,-7.201,2,-6.1791,0.581623944120508,2.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)CCC1Oc1ccccc1,0.19615384615384615,0.49548007518638576,3.11415457854644,-5.373,2,-6.1791,0.581623944120508,2.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,C1cccc(C(=O)NN)cc1COc1ccccc1,0.20110957004160887,0.49081802068432584,2.8400260064615814,-5.302,2,-6.1791,0.581623944120508,2.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NC1cccccc1,0.5224137931034483,0.4397901809531858,2.900836123011697,-5.686,2,-6.1791,0.581623944120508,3.0,inf
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,3,-6.4218,0.689721628470566,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,3,-6.4218,0.689721628470566,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)N)Occ1COc1ccccc1,0.19401041666666666,0.8998002849654353,2.981892533268107,-4.915,3,-6.4218,0.689721628470566,0.0,inf
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NC)cc1CNc1ccccc1,0.8264058679706602,0.8803730218964454,1.6831104819860556,-6.518,3,-6.4218,0.689721628470566,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,3,-6.4218,0.689721628470566,0.0,1.9932175876296243
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,COc1cc(C(=O)N)ccc1NC1cccccc1,0.282336578581363,0.868080887204286,2.8108027896783625,-4.477,3,-6.4218,0.689721628470566,1.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.25972006220839816,0.5003935380479131,1.732456635832209,-7.306,3,-6.4218,0.689721628470566,1.0,inf
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)N)Ncc1CNc1ccccc1,0.17771883289124668,0.7694747872825209,2.9710233024988764,-5.343,3,-6.4218,0.689721628470566,1.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(S(=O)NN)cc1COc1ccccc1,0.3728,0.6487529159090478,2.8900750913669544,-6.748,3,-6.4218,0.689721628470566,1.0,1.0954314592805552
Cc1ccc(S(=O)NN)cc1COc1ccccc1,Fc1ccc(S(=O)NN)cc1COc1ccccc1,0.684981684981685,0.6491181233656791,2.92055457854644,-7.047,3,-6.4218,0.689721628470566,1.0,0.5909267125756519
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,4,-6.8850999999999996,0.7312130001253716,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,4,-6.8850999999999996,0.7312130001253716,0.0,inf
Cc1ccc(C(=O)NC)cc1CNc1ccccc1,CNC(=O)c1ccc(C)c(COc2ccccc2)c1,0.45880149812734083,0.9118351229140368,1.6222848409604147,-6.526,4,-6.8850999999999996,0.7312130001253716,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,4,-6.8850999999999996,0.7312130001253716,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,4,-6.8850999999999996,0.7312130001253716,0.0,1.8522605935557228
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,4,-6.8850999999999996,0.7312130001253716,0.0,1.0212800441838346
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N/C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,4,-6.8850999999999996,0.7312130001253716,0.0,0.34309906731526857
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.25972006220839816,0.5003935380479131,1.732456635832209,-7.306,4,-6.8850999999999996,0.7312130001253716,1.0,inf
Cc1ccc(S(=O)NN)cc1COc1ccccc1,Fc1ccc(S(=O)NN)cc1COc1ccccc1,0.684981684981685,0.6491181233656791,2.92055457854644,-7.047,4,-6.8850999999999996,0.7312130001253716,1.0,inf
Cc1ccc(C(=O)NC)cc1CNc1ccccc1,COC(=O)c1ccc(C)c(CNc2ccccc2)c1,0.6461864406779662,0.8509296300297821,1.6358617640373385,-6.235,4,-6.8850999999999996,0.7312130001253716,1.0,inf
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,5,-6.7759,0.790958646574763,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,5,-6.7759,0.790958646574763,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,5,-6.7759,0.790958646574763,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,5,-6.7759,0.790958646574763,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,5,-6.7759,0.790958646574763,0.0,1.443147625412805
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,5,-6.7759,0.790958646574763,0.0,0.6679235134861858
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,5,-6.7759,0.790958646574763,0.0,0.6606909659269351
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,1.0,0.8992968685253999,1.6318045662634084,-6.784,5,-6.7759,0.790958646574763,0.0,0.3080760768291962
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N/C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,5,-6.7759,0.790958646574763,0.0,0.0
Cc1ccc(C(=O)NC)cc1CNc1ccccc1,CNC(=O)c1ccc(C)c(COc2ccccc2)c1,0.45880149812734083,0.9118351229140368,1.6222848409604147,-6.526,5,-6.7759,0.790958646574763,1.0,inf
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,6,-6.7759,0.790958646574763,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,6,-6.7759,0.790958646574763,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,6,-6.7759,0.790958646574763,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,6,-6.7759,0.790958646574763,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,6,-6.7759,0.790958646574763,0.0,1.443147625412805
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,6,-6.7759,0.790958646574763,0.0,0.6679235134861858
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,6,-6.7759,0.790958646574763,0.0,0.6606909659269351
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N/C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,6,-6.7759,0.790958646574763,0.0,0.3080760768291962
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,1.0,0.8992968685253999,1.6318045662634084,-6.784,6,-6.7759,0.790958646574763,0.0,0.0
Cc1ccc(C(=O)NC)cc1CNc1ccccc1,CNC(=O)c1ccc(C)c(COc2ccccc2)c1,0.45880149812734083,0.9118351229140368,1.6222848409604147,-6.526,6,-6.7759,0.790958646574763,1.0,inf
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,7,-6.746600000000001,0.7765624667355621,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,7,-6.746600000000001,0.7765624667355621,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,7,-6.746600000000001,0.7765624667355621,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,7,-6.746600000000001,0.7765624667355621,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,7,-6.746600000000001,0.7765624667355621,0.0,1.4033288993093473
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,7,-6.746600000000001,0.7765624667355621,0.0,0.6679235134861858
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,CC(=O)c1ccc(F)c(COc2ccccc2)c1,0.721030042918455,0.7678733245220283,1.6042914440914622,-6.233,7,-6.746600000000001,0.7765624667355621,0.0,0.5640277102663099
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,7,-6.746600000000001,0.7765624667355621,0.0,0.5457365038843955
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,1.0,0.8992968685253999,1.6318045662634084,-6.784,7,-6.746600000000001,0.7765624667355621,0.0,0.3080760768291962
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N/C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,7,-6.746600000000001,0.7765624667355621,0.0,0.0
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,8,-6.746600000000001,0.7765624667355621,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,8,-6.746600000000001,0.7765624667355621,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,8,-6.746600000000001,0.7765624667355621,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,8,-6.746600000000001,0.7765624667355621,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,8,-6.746600000000001,0.7765624667355621,0.0,1.4033288993093473
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,8,-6.746600000000001,0.7765624667355621,0.0,0.6679235134861858
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,CC(=O)c1ccc(F)c(COc2ccccc2)c1,0.721030042918455,0.7678733245220283,1.6042914440914622,-6.233,8,-6.746600000000001,0.7765624667355621,0.0,0.5640277102663099
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,8,-6.746600000000001,0.7765624667355621,0.0,0.5457365038843955
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N/C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,8,-6.746600000000001,0.7765624667355621,0.0,0.3080760768291962
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,1.0,0.8992968685253999,1.6318045662634084,-6.784,8,-6.746600000000001,0.7765624667355621,0.0,0.0
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,9,-6.687600000000001,0.7637985936080279,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,9,-6.687600000000001,0.7637985936080279,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,9,-6.687600000000001,0.7637985936080279,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,9,-6.687600000000001,0.7637985936080279,0.0,inf
COC(=O)c1ccc(C)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(O-c2ccccc2)c1,0.3664825046040516,0.7716581372500582,1.5231529825530004,-6.194,9,-6.687600000000001,0.7637985936080279,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,9,-6.687600000000001,0.7637985936080279,0.0,1.3151756622762827
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,9,-6.687600000000001,0.7637985936080279,0.0,0.6309091058592566
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,9,-6.687600000000001,0.7637985936080279,0.0,0.5274289844941876
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,CC(=O)c1ccc(F)c(COc2ccccc2)c1,0.721030042918455,0.7678733245220283,1.6042914440914622,-6.233,9,-6.687600000000001,0.7637985936080279,0.0,0.49416732103033145
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,1.0,0.8992968685253999,1.6318045662634084,-6.784,9,-6.687600000000001,0.7637985936080279,0.0,0.3017415519982878
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,10,-6.6973,0.7599332129522516,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,10,-6.6973,0.7599332129522516,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,10,-6.6973,0.7599332129522516,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,10,-6.6973,0.7599332129522516,0.0,inf
COC(=O)c1ccc(C)c(O-c2ccccc2)c1,COC(=O)c1ccc(C)c(-c2ccccc2)c1,0.31616341030195383,0.7330043306922945,1.450852158763631,-6.291,10,-6.6973,0.7599332129522516,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,10,-6.6973,0.7599332129522516,0.0,1.1591251110024863
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,10,-6.6973,0.7599332129522516,0.0,0.5962437394374586
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,10,-6.6973,0.7599332129522516,0.0,0.5102833131563593
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,1.0,0.8992968685253999,1.6318045662634084,-6.784,10,-6.6973,0.7599332129522516,0.0,0.2958090344071738
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,CC(=O)c1ccc(F)c(COc2ccccc2)c1,0.721030042918455,0.7678733245220283,1.6042914440914622,-6.233,10,-6.6973,0.7599332129522516,0.0,0.2860111196685341
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,11,-6.6973,0.7599332129522516,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,11,-6.6973,0.7599332129522516,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,11,-6.6973,0.7599332129522516,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,11,-6.6973,0.7599332129522516,0.0,inf
COC(=O)c1ccc(C)c(O-c2ccccc2)c1,COC(=O)c1ccc(C)c(-c2ccccc2)c1,0.31616341030195383,0.7330043306922945,1.450852158763631,-6.291,11,-6.6973,0.7599332129522516,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,11,-6.6973,0.7599332129522516,0.0,1.1591251110024863
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,11,-6.6973,0.7599332129522516,0.0,0.5962437394374586
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,11,-6.6973,0.7599332129522516,0.0,0.5102833131563593
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,CC(=O)c1ccc(F)c(COc2ccccc2)c1,0.721030042918455,0.7678733245220283,1.6042914440914622,-6.233,11,-6.6973,0.7599332129522516,0.0,0.3244317175713935
N\C(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,1.0,0.8992968685253999,1.6318045662634084,-6.784,11,-6.6973,0.7599332129522516,0.0,0.2958090344071738
,Cc1ccc(C(=O)NO)cc1NCc1ccccc1,-1.0,0.5819716608122717,1.6970515076270836,-7.402,12,-6.7298,0.7711831826896932,0.0,inf
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.381,12,-6.7298,0.7711831826896932,0.0,inf
Fc1ccc(S(=O)NN)cc1COc1ccccc1,NC(=O)Oc1ccc(F)c(COc2ccccc2)c1,0.4276206322795341,0.9200371238111739,1.8295309948065697,-6.305,12,-6.7298,0.7711831826896932,0.0,inf
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.7867657644978513,1.5750361230116976,-6.186,12,-6.7298,0.7711831826896932,0.0,inf
COC(=O)c1ccc(C)c(O-c2ccccc2)c1,COC(=O)c1ccc(C)c(-c2ccccc2)c1,0.31616341030195383,0.7330043306922945,1.450852158763631,-6.291,12,-6.7298,0.7711831826896932,0.0,inf
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.081,12,-6.7298,0.7711831826896932,0.0,1.1591251110024863
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NC)cc1NCc1ccccc1,0.820627802690583,0.8803730218964454,1.5772591999347725,-6.558,12,-6.7298,0.7711831826896932,0.0,0.5741202147060864
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NC)cc1COc1ccccc1,0.8306997742663657,0.9118351229140369,1.6222848409604147,-6.526,12,-6.7298,0.7711831826896932,0.0,0.3958137245694736
Fc1ccc(S(=O)NN)cc1COc1ccccc1,N\C(=O)c1ccc(F)c(COc2ccccc2)c1,0.42088091353996737,0.8992968685253999,1.6318045662634084,-6.784,12,-6.7298,0.7711831826896932,0.0,0.37263624235901827
