source,smiles,similarity,qed,sa,ds,stage,epoch,mean_score,mean_score1
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.5819716608122717,1.6970515076270836,-7.384,1,0,-6.9315,0.6233555038690661
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.5003935380479131,1.732456635832209,-7.263,1,0,-6.9315,0.6233555038690661
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(S(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.4455759387211141,1.7932822768578518,-7.298,1,0,-6.9315,0.6233555038690661
Cc1ccc(S(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.3728,0.6487529159090478,2.8900750913669544,-6.72,1,0,-6.9315,0.6233555038690661
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.4455759387211141,1.6874309948065687,-7.423,1,0,-6.9315,0.6233555038690661
Fc1ccc(C(=O)NN)cc1COc1ccccc1,NC(N=O)c1ccc(F)c(COc2ccccc2)c1,0.6807228915662651,0.5018558358547001,1.7629361230116949,-7.185,1,0,-6.9315,0.6233555038690661
Cc1cnc(C(=O)NN)cc1CNc1ccccc1,Cc1cnc(C(=O)NO)cc1CNc1ccccc1,0.8293075684380032,0.44083716291471037,2.121864328139903,-6.544,1,0,-6.9315,0.6233555038690661
Cc1ccc(S(=O)/N)cc1COc1ccccc1,Cc1ccc(C(N)=O)cc1COc1ccccc1,0.40867992766726946,0.9192171858306739,2.645577320440685,-6.174,1,0,-6.9315,0.6233555038690661
Cc1ccc(C(=O)/N)cc1COc1ccccc1,Fc1ccc(C(N)=O)cc1COc1ccccc1,0.6382978723404256,0.8942605477308352,1.5995321680733632,-6.776,1,0,-6.9315,0.6233555038690661
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8551143141482813,1.90216945634503,-6.548,1,0,-6.9315,0.6233555038690661
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.4455759387211141,1.6874309948065687,-7.423,2,1,-6.9479,0.6535304725884363
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(S(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.4455759387211141,1.7932822768578518,-7.298,2,1,-6.9479,0.6535304725884363
Cc1ccc(S(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.5780042536890432,2.9509007323925953,-6.586,2,1,-6.9479,0.6535304725884363
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.5003935380479131,1.732456635832209,-7.263,2,1,-6.9479,0.6535304725884363
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.5003935380479131,1.732456635832209,-7.263,2,1,-6.9479,0.6535304725884363
NC(N=O)c1ccc(F)c(COc2ccccc2)c1,CNC(=O)c1ccc(F)c(COc2ccccc2)c1,0.6902834008097166,0.8397972239584263,2.767859706751569,-6.776,2,1,-6.9479,0.6535304725884363
Cc1cnc(C(=O)NO)cc1CNc1ccccc1,Cc1cnc(C(=O)NN)cc1CNc1ccccc1,0.8293075684380032,0.5791067491798351,2.1566745845501583,-6.876,2,1,-6.9479,0.6535304725884363
Cc1ccc(S(=O)/N)cc1COc1ccccc1,Cc1ccc(C(N)=O)cc1COc1ccccc1,0.40867992766726946,0.8942605477308352,1.5995321680733632,-6.776,1,1,-6.9479,0.6535304725884363
Fc1ccc(C(N)=O)cc1COc1ccccc1,NC(=O)c1ccc(F)c(COc2ncccc2)c1,0.7093023255813954,0.8992968685254,1.6318045662634084,-6.752,2,1,-6.9479,0.6535304725884363
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,1,-6.9479,0.6535304725884363
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.5003935380479131,1.732456635832209,-7.263,3,2,-6.8191999999999995,0.6831323234647546
Cc1ccc(S(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.5780042536890432,2.9509007323925953,-6.586,3,2,-6.8191999999999995,0.6831323234647546
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(S(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.4455759387211141,1.7932822768578518,-7.298,3,2,-6.8191999999999995,0.6831323234647546
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.086,3,2,-6.8191999999999995,0.6831323234647546
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.086,3,2,-6.8191999999999995,0.6831323234647546
CNC(=O)c1ccc(F)c(COc2ccccc2)c1,NCC(=O)c1ccc(F)c(COc2ccccc2)c1,0.6467289719626168,0.9164765912928718,1.6527643281399023,-6.55,3,2,-6.8191999999999995,0.6831323234647546
Cc1cnc(C(=O)NN)cc1CNc1ccccc1,Cc1nnc(C(=O)NN)cc1CNc1ccccc1,0.4850455136540962,0.44083716291471037,2.121864328139903,-6.544,3,2,-6.8191999999999995,0.6831323234647546
Cc1ccc(C(N)=O)cc1COc1ccccc1,Fc1ccc(C(N)=O)cc1COc1ccccc1,0.6382978723404256,0.8942605477308352,1.5995321680733632,-6.776,2,2,-6.8191999999999995,0.6831323234647546
NC(=O)c1ccc(F)c(COc2ncccc2)c1,NC(=O)c1ccc(F)c(COc2cccnn2)c1,0.7311827956989247,0.895524819986399,1.9781593173946312,-6.537,3,2,-6.8191999999999995,0.6831323234647546
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,2,-6.8191999999999995,0.6831323234647546
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NC)cc1CNc1ccccc1,0.8264058679706602,0.4455759387211141,1.7932822768578518,-7.298,4,3,-6.844099999999999,0.6375663780321155
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NC)cc1CNc1ccccc1,0.8264058679706602,0.4455759387211141,1.7932822768578518,-7.298,4,3,-6.844099999999999,0.6375663780321155
Cc1ccc(S(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.5780042536890432,2.9509007323925953,-6.586,4,3,-6.844099999999999,0.6375663780321155
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NO)cc1COc1ccccc1,0.8247191011235955,0.5003935380479131,1.732456635832209,-7.263,4,3,-6.844099999999999,0.6375663780321155
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)nc1COc1ccccc1,0.3770718232044199,0.5003935380479131,1.732456635832209,-7.263,4,3,-6.844099999999999,0.6375663780321155
NCC(=O)c1ccc(F)c(COc2ccccc2)c1,OCC(=O)c1ccc(F)c(COc2ccccc2)c1,0.8278008298755186,0.839433211740807,1.8475745845501574,-6.648,4,3,-6.844099999999999,0.6375663780321155
Cc1nnc(C(=O)NN)cc1CNc1ccccc1,Cc1nnc(C(=O)NC)cc1COc1ccccc1,0.47837150127226463,0.431462844155828,2.32334381531939,-6.53,4,3,-6.844099999999999,0.6375663780321155
Fc1ccc(C(N)=O)cc1COc1ccccc1,NC(=O)c1ccc(F)c(CNc2ccccc2)c1,0.45981308411214955,0.8992968685254,1.6318045662634084,-6.752,3,3,-6.844099999999999,0.6375663780321155
NC(=O)c1ccc(F)c(COc2cccnn2)c1,NC(=O)c1ccc(F)c(CNc2cccnn2)c1,0.4339908952959029,0.8826275194092524,2.248373797032638,-6.337,4,3,-6.844099999999999,0.6375663780321155
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,3,-6.844099999999999,0.6375663780321155
Cc1ccc(C(=O)NC)cc1CNc1ccccc1,COC(=O)c1ccc(C)c(CNc2ccccc2)c1,0.6461864406779662,0.8803730218964454,1.6831104819860556,-6.577,5,4,-6.705299999999999,0.76738629976618
Cc1ccc(C(=O)NC)cc1CNc1ccccc1,COC(=O)c1ccc(C)c(CNc2ccccc2)c1,0.6461864406779662,0.8803730218964454,1.6831104819860556,-6.577,5,4,-6.705299999999999,0.76738629976618
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(S(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.4455759387211141,1.7932822768578518,-7.298,5,4,-6.705299999999999,0.76738629976618
Cc1ccc(C(=O)NO)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.8247191011235955,0.6536751265009452,1.7420771486527222,-7.086,5,4,-6.705299999999999,0.76738629976618
Cc1ccc(C(=O)NN)nc1COc1ccccc1,Cc1ccc(C(=O)NO)nc1COc1ccccc1,0.8429237947122862,0.494943039822465,2.0688104819860555,-6.796,5,4,-6.705299999999999,0.76738629976618
OCC(=O)c1ccc(F)c(COc2ccccc2)c1,OCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.7541322314049587,0.8403857160326964,1.8238822768578515,-6.792,5,4,-6.705299999999999,0.76738629976618
Cc1nnc(C(=O)NC)cc1COc1ccccc1,COC(=O)c1cc(COc2ccccc2)c(C)nn1,0.6441893830703013,0.9054769190370905,2.160846379421953,-6.447,5,4,-6.705299999999999,0.76738629976618
NC(=O)c1ccc(F)c(CNc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,0.45981308411214955,0.8679164280138216,1.685066104724946,-6.669,4,4,-6.705299999999999,0.76738629976618
NC(=O)c1ccc(F)c(CNc2cccnn2)c1,NC(=O)c1ccc(F)c(CNc2ccccn2)c1,0.715370018975332,0.8522436564780079,2.207060674860692,-6.345,5,4,-6.705299999999999,0.76738629976618
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,4,-6.705299999999999,0.76738629976618
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.8509296300297821,1.6358617640373385,-6.176,6,5,-6.550599999999998,0.7685300682669043
COC(=O)c1ccc(C)c(CNc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.4528301886792453,0.8509296300297821,1.6358617640373385,-6.176,6,5,-6.550599999999998,0.7685300682669043
Cc1ccc(S(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.3824027072758037,0.5780042536890432,2.9509007323925953,-6.586,6,5,-6.550599999999998,0.7685300682669043
Cc1ccc(C(=O)NN)cc1COc1ccccc1,Cc1ccc(C(=O)NN)cc1CNc1ccccc1,0.45880149812734083,0.5003935380479131,1.732456635832209,-7.263,6,5,-6.550599999999998,0.7685300682669043
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.6503492975167646,2.1036207383963124,-6.861,6,5,-6.550599999999998,0.7685300682669043
OCC(CO)c1ccc(F)c(COc2ccccc2)c1,NCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8518557306485589,2.0582242974157285,-6.772,6,5,-6.550599999999998,0.7685300682669043
COC(=O)c1cc(COc2ccccc2)c(C)nn1,COC(=O)c1cc(O-c2ccccc2)c(C)nn1,0.41457286432160806,0.7862375057934309,2.1115848409604148,-5.913,6,5,-6.550599999999998,0.7685300682669043
NC(=O)c1ccc(F)c(CNc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,0.45981308411214955,0.8992968685253999,1.6318045662634084,-6.752,4,5,-6.550599999999998,0.7685300682669043
NC(=O)c1ccc(F)c(CNc2ccccn2)c1,NC(=O)c1ccc(F)c(COc2ccccn2)c1,0.42089093701996927,0.8644040991255988,1.9382280956751714,-6.541,6,5,-6.550599999999998,0.7685300682669043
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,5,-6.550599999999998,0.7685300682669043
COC(=O)c1ccc(C)c(COc2ccccc2)c1,CNC(=O)c1ccc(C)c(COc2ccccc2)c1,0.6321353065539113,0.7867657644978513,1.5750361230116976,-6.148,7,6,-6.4482,0.7529254918795486
COC(=O)c1ccc(C)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(O-c2ccccc2)c1,0.3664825046040516,0.7867657644978513,1.5750361230116976,-6.148,7,6,-6.4482,0.7529254918795486
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NC)cc1CNc1ccccc1,0.8264058679706602,0.4455759387211141,1.7932822768578518,-7.298,7,6,-6.4482,0.7529254918795486
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Fc1ccc(C(=O)NN)cc1CNc1ccccc1,0.6431535269709544,0.4455759387211141,1.7932822768578518,-7.298,7,6,-6.4482,0.7529254918795486
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.7903274688960816,2.9891411213456642,-6.146,6,6,-6.4482,0.7529254918795486
NCC(CO)c1ccc(F)c(COc2ccccc2)c1,OCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8510488124271204,2.5303953845294203,-6.215,7,6,-6.4482,0.7529254918795486
COC(=O)c1cc(O-c2ccccc2)c(C)nn1,COC(=O)c1cc(-c2ccccc2)c(C)nn1,0.4002493765586035,0.7754734132597842,2.149153887530378,-5.474,7,6,-6.4482,0.7529254918795486
NC(=O)c1ccc(F)c(CNc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,0.45981308411214955,0.8992968685253999,1.6318045662634084,-6.752,4,6,-6.4482,0.7529254918795486
NC(=O)c1ccc(F)c(COc2ccccn2)c1,NC(=O)c1ccc(F)c(CNc2ccccn2)c1,0.42089093701996927,0.895524819986399,1.9781593173946312,-6.537,7,6,-6.4482,0.7529254918795486
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,6,-6.4482,0.7529254918795486
CNC(=O)c1ccc(C)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.6321353065539113,0.9118351229140368,1.6222848409604147,-6.57,8,7,-6.5154999999999985,0.8009144472640857
COC(=O)c1ccc(C)c(O-c2ccccc2)c1,COC(=O)c1ccc(C)c(Nc2ccccc2)c1,0.3321492007104796,0.7716581372500582,1.5231529825530004,-6.191,8,7,-6.5154999999999985,0.8009144472640857
Cc1ccc(C(=O)NC)cc1CNc1ccccc1,CNC(=O)c1ccc(C)c(COc2ccccc2)c1,0.45880149812734083,0.8803730218964454,1.6831104819860556,-6.577,8,7,-6.5154999999999985,0.8009144472640857
Fc1ccc(C(=O)NN)cc1CNc1ccccc1,NNC(=O)c1ccc(F)c(COc2ccccc2)c1,0.5026178010471204,0.44696310579583515,1.8132386871142607,-7.024,8,7,-6.5154999999999985,0.8009144472640857
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.7903274688960816,2.9891411213456642,-6.146,6,7,-6.5154999999999985,0.8009144472640857
OCC(CO)c1ccc(F)c(COc2ccccc2)c1,NCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8518557306485589,2.0582242974157285,-6.772,8,7,-6.5154999999999985,0.8009144472640857
COC(=O)c1cc(-c2ccccc2)c(C)nn1,COC(CO)c1cc(-c2ccccc2)c(C)nn1,0.6435643564356436,0.7395307883260739,2.0282454279944027,-6.116,8,7,-6.5154999999999985,0.8009144472640857
NC(=O)c1ccc(F)c(CNc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,0.45981308411214955,0.8992968685253999,1.6318045662634084,-6.752,4,7,-6.5154999999999985,0.8009144472640857
NC(=O)c1ccc(F)c(CNc2ccccn2)c1,NC(=O)c1ccc(F)c(COc2ccccn2)c1,0.42089093701996927,0.8644040991255988,1.9382280956751714,-6.541,8,7,-6.5154999999999985,0.8009144472640857
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,7,-6.5154999999999985,0.8009144472640857
COC(=O)c1ccc(C)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2cccnc2)c1,0.762114537444934,0.7867657644978513,1.5750361230116976,-6.148,9,8,-6.413499999999999,0.8219695036079415
COC(=O)c1ccc(C)c(Nc2ccccc2)c1,COC(=O)c1ccc(S)c(Nc2ccccc2)c1,0.6278118609406953,0.8353558637777356,1.506065199747571,-6.226,9,8,-6.413499999999999,0.8219695036079415
CNC(=O)c1ccc(C)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.6321353065539113,0.9118351229140368,1.6222848409604147,-6.57,9,8,-6.413499999999999,0.8219695036079415
NNC(=O)c1ccc(F)c(COc2ccccc2)c1,NC(C=O)c1ccc(F)c(COc2ccccc2)c1,0.6394052044609665,0.5018558358547001,1.7629361230116949,-7.185,9,8,-6.413499999999999,0.8219695036079415
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.7903274688960816,2.9891411213456642,-6.146,6,8,-6.413499999999999,0.8219695036079415
NCC(CO)c1ccc(F)c(COc2ccccc2)c1,OCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8510488124271204,2.5303953845294203,-6.215,9,8,-6.413499999999999,0.8219695036079415
COC(CO)c1cc(-c2ccccc2)c(C)nn1,CNCC(O)c1cc(-c2ccccc2)c(C)nn1,0.7459618208516887,0.8947843499373205,2.9168180444225857,-5.89,9,8,-6.413499999999999,0.8219695036079415
NC(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(CNc2ccccc2)c1,0.45981308411214955,0.8992968685253999,1.6318045662634084,-6.752,5,8,-6.413499999999999,0.8219695036079415
NC(=O)c1ccc(F)c(COc2ccccn2)c1,NC(=O)c1ccc(F)c(CNc2ccccn2)c1,0.42089093701996927,0.895524819986399,1.9781593173946312,-6.537,9,8,-6.413499999999999,0.8219695036079415
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,8,-6.413499999999999,0.8219695036079415
COC(=O)c1ccc(C)c(COc2cccnc2)c1,COC(=O)c1ccc(C)c(COc2cccn2C)c1,0.6258741258741258,0.790117442851706,1.8518361230116973,-5.991,10,9,-6.3525,0.8155954847136753
COC(=O)c1ccc(S)c(Nc2ccccc2)c1,COC(=O)c1ccc(I)c(Nc2ccccc2)c1,0.5819209039548022,0.654160511161595,1.930411806082411,-6.06,10,9,-6.3525,0.8155954847136753
CNC(=O)c1ccc(C)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.6321353065539113,0.7867657644978513,1.5750361230116976,-6.148,9,9,-6.3525,0.8155954847136753
NC(C=O)c1ccc(F)c(COc2ccccc2)c1,CNC(CO)c1ccc(F)c(COc2ccccc2)c1,0.7769230769230769,0.839616778703928,2.6434648349566956,-6.531,10,9,-6.3525,0.8155954847136753
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.7903274688960816,2.9891411213456642,-6.146,6,9,-6.3525,0.8155954847136753
OCC(CO)c1ccc(F)c(COc2ccccc2)c1,NCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8518557306485589,2.0582242974157285,-6.772,10,9,-6.3525,0.8155954847136753
CNCC(O)c1cc(-c2ccccc2)c(C)nn1,COCC(O)c1cc(-c2ccccc2)c(C)nn1,0.7663125948406677,0.857890493974842,2.8459718905764326,-6.201,10,9,-6.3525,0.8155954847136753
NC(=O)c1ccc(F)c(CNc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,0.45981308411214955,0.8679164280138216,1.685066104724946,-6.669,6,9,-6.3525,0.8155954847136753
NC(=O)c1ccc(F)c(CNc2ccccn2)c1,NC(=O)c1ccc(F)c(COc2ccccn2)c1,0.42089093701996927,0.8644040991255988,1.9382280956751714,-6.541,10,9,-6.3525,0.8155954847136753
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,9,-6.3525,0.8155954847136753
COC(=O)c1ccc(C)c(COc2cccn2C)c1,FOC(=O)c1ccc(C)c(COc2cccn2C)c1,0.8757062146892656,0.7925589526059369,2.3058881307523826,-6.013,11,10,-6.243,0.828808763737429
COC(=O)c1ccc(I)c(Nc2ccccc2)c1,COC(=O)c1ccc(C)c(Nc2ccccc2)c1,0.6303901437371663,0.6735541679110768,1.8378787744082032,-6.302,11,10,-6.243,0.828808763737429
COC(=O)c1ccc(C)c(COc2ccccc2)c1,COC(=O)c1ccc(S)c(COc2ccccc2)c1,0.6352201257861635,0.7867657644978513,1.5750361230116976,-6.148,10,10,-6.243,0.828808763737429
CNC(CO)c1ccc(F)c(COc2ccccc2)c1,CNC(=O)c1ccc(F)c(COc2ccccc2)c1,0.6588868940754039,0.8513263033243337,2.4133152225860997,-6.118,11,10,-6.243,0.828808763737429
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.7903274688960816,2.9891411213456642,-6.146,6,10,-6.243,0.828808763737429
NCC(CO)c1ccc(F)c(COc2ccccc2)c1,OCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8510488124271204,2.5303953845294203,-6.215,11,10,-6.243,0.828808763737429
COCC(O)c1cc(-c2ccccc2)c(C)nn1,COC(=O)c1cc(-c2ccccc2)c(C)nn1,0.6059322033898306,0.8947843499373205,2.8153013023411386,-5.733,11,10,-6.243,0.828808763737429
NC(=O)c1ccc(F)c(CNc2ccccc2)c1,NC(=O)c1ccc(F)c(COc2ccccc2)c1,0.45981308411214955,0.8992968685253999,1.6318045662634084,-6.752,6,10,-6.243,0.828808763737429
NC(=O)c1ccc(F)c(COc2ccccn2)c1,NC(=O)c1ccc(F)c(COc2cccnn2)c1,0.7311827956989247,0.895524819986399,1.9781593173946312,-6.537,11,10,-6.243,0.828808763737429
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,10,-6.243,0.828808763737429
FOC(=O)c1ccc(C)c(COc2cccn2C)c1,Cc1ccc(C(=O)CO)cc1COc1cccn1C,0.7154742096505824,0.8510879507819356,2.7320335589091336,-6.162,12,11,-6.295,0.8305261422846574
COC(=O)c1ccc(C)c(Nc2ccccc2)c1,COC(=O)c1ccc(S)c(Nc2ccccc2)c1,0.6278118609406953,0.8353558637777356,1.506065199747571,-6.226,12,11,-6.295,0.8305261422846574
COC(=O)c1ccc(S)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.6352201257861635,0.6858025119258941,1.9741284307040061,-5.423,11,11,-6.295,0.8305261422846574
CNC(=O)c1ccc(F)c(COc2ccccc2)c1,NCC(=O)c1ccc(F)c(COc2ccccc2)c1,0.6467289719626168,0.9164765912928718,1.6527643281399023,-6.55,12,11,-6.295,0.8305261422846574
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.7903274688960816,2.9891411213456642,-6.146,6,11,-6.295,0.8305261422846574
OCC(CO)c1ccc(F)c(COc2ccccc2)c1,NCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8518557306485589,2.0582242974157285,-6.772,12,11,-6.295,0.8305261422846574
COC(=O)c1cc(-c2ccccc2)c(C)nn1,COC(=O)c1cc(-c2cccnc2)c(C)nn1,0.8400621118012422,0.7395307883260739,2.0282454279944027,-6.116,12,11,-6.295,0.8305261422846574
NC(=O)c1ccc(F)c(COc2ccccc2)c1,NC(=O)c1ccc(F)c(O-c2ccccc2)c1,0.34576271186440677,0.8992968685253999,1.6318045662634084,-6.752,7,11,-6.295,0.8305261422846574
NC(=O)c1ccc(F)c(COc2cccnn2)c1,NC(=O)c1ccc(F)c(CNc2cccnn2)c1,0.4339908952959029,0.8826275194092524,2.248373797032638,-6.337,12,11,-6.295,0.8305261422846574
Cc1ccc(C(=O)ON)cc1COc1ccccc1,Cc1ccc(S(=O)ON)cc1COc1ccccc1,0.41086587436332767,0.8529001292627691,2.8322263734182354,-6.466,1,11,-6.295,0.8305261422846574
Cc1ccc(C(=O)CO)cc1COc1cccn1C,Cc1ccc(C(=O)CO)cc1COc1cccnc1,0.656198347107438,0.8364214897569128,2.528374923205213,-6.186,13,12,-6.2642999999999995,0.8077919935295256
COC(=O)c1ccc(S)c(Nc2ccccc2)c1,COC(=O)c1ccc(I)c(Nc2ccccc2)c1,0.5819209039548022,0.654160511161595,1.930411806082411,-6.06,13,12,-6.2642999999999995,0.8077919935295256
COC(=O)c1ccc(S)c(COc2ccccc2)c1,COC(=O)c1ccc(C)c(COc2ccccc2)c1,0.6352201257861635,0.7867657644978513,1.5750361230116976,-6.148,11,12,-6.2642999999999995,0.8077919935295256
NCC(=O)c1ccc(F)c(COc2ccccc2)c1,COC(=O)c1ccc(F)c(COc2ccccc2)c1,0.6666666666666666,0.839433211740807,1.8475745845501574,-6.648,13,12,-6.2642999999999995,0.8077919935295256
Cc1ccc(C(=O)NO)nc1COc1ccccc1,Cc1ccc(S(=O)N=O)cc1Oc1ccccc1,0.15747126436781608,0.7903274688960816,2.9891411213456642,-6.146,6,12,-6.2642999999999995,0.8077919935295256
NCC(CO)c1ccc(F)c(COc2ccccc2)c1,OCC(CO)c1ccc(F)c(COc2ccccc2)c1,0.8714596949891068,0.8510488124271204,2.5303953845294203,-6.215,13,12,-6.2642999999999995,0.8077919935295256
COC(=O)c1cc(-c2cccnc2)c(C)nn1,COC(=O)c1cc(-c2ccnnc2)c(C)nn1,0.8714733542319749,0.7321595697112039,2.301741581840556,-5.648,13,12,-6.2642999999999995,0.8077919935295256
